datetime,Global+AF8-active+AF8-power,Global+AF8-reactive+AF8-power,Voltage,Global+AF8-intensity,Sub+AF8-metering+AF8-1,Sub+AF8-metering+AF8-2,Sub+AF8-metering+AF8-3,sub+AF8-metering+AF8-4
2009+AC0-11+AC0-14,2560.456,245.848000000001,345920.26,10733,4169,2411,9178,14107.7666757
2009+AC0-11+AC0-15,1967.308,211.148,346068.530000001,8321,991,5278,18868,17226.2666613
2009+AC0-11+AC0-16,1514.468,157.194,348314.220000001,6340.60000000002,2021,545,9446,17073.4666971
2009+AC0-11+AC0-17,1708.294,167.628,349431.26,7075.4,0,453,9354,13321.133388
2009+AC0-11+AC0-18,2639.174,203.88,347467.199999999,11067.6,6012,7655,11616,16402.5666861
2009+AC0-11+AC0-19,1474.848,149.054,349884.1,6121.60000000002,0,481,13787,16532.233413
2009+AC0-11+AC0-20,1961.016,146.026,347878.61,8196.80000000002,843,407,10936,13163.8000122
2009+AC0-11+AC0-21,2496.856,211.304,346494.05,10484.8,5694,1997,12816,18617.6000109
2009+AC0-11+AC0-22,2450.976,222.638,347151.890000001,10358.2,6774,411,12553,21370.2665877
2009+AC0-11+AC0-23,1471.122,148.338,349549.51,6100.80000000001,0,402,16097,17567.6000019
2009+AC0-11+AC0-24,2128.856,153.82,348446.2,8899.00000000004,2491,4579,8230,15886.7000089
2009+AC0-11+AC0-25,1980.13,175.476,347297.45,8309.2,745,5083,9086,19324.9333561
2009+AC0-11+AC0-26,1599.626,141.542,349406.59,6640.20000000001,2262,407,10596,16578.1667034
2009+AC0-11+AC0-27,1380.026,133.052,348276.700000001,5704,0,396,10069,13922.4333372
2009+AC0-11+AC0-28,1858.95,225.218,347898.89,7784.79999999999,3199,386,11599,11005.433317
2009+AC0-11+AC0-29,1650.962,191.056,350364.56,6878.40000000004,1073,3061,14350,13047.4999673
2009+AC0-11+AC0-30,1745.19,153.382,351020.6,7232.20000000003,1080,361,7828,15554.0333561
2009+AC0-12+AC0-01,1756.378,141.874,349391.74,7312.80000000001,0,354,12039,15606.5000075
2009+AC0-12+AC0-02,2345.668,170.23,348003.81,9820.4,1143,7052,10821,18097.9667292
2009+AC0-12+AC0-03,1479.688,145.222,350329.1,6182.39999999998,1039,402,12851,18048.4666694
2009+AC0-12+AC0-04,1711.294,183.222,350475.41,7178.60000000001,1158,352,9906,13314.4666731
2009+AC0-12+AC0-05,2351.762,274.112,347470.21,9968.39999999999,3822,351,9134,17877.5666276
2009+AC0-12+AC0-06,2378.288,291.892,347427.75,10056,2850,4175,13324,21699.0332869
2009+AC0-12+AC0-07,1742.638,165.088,349262.78,7294.80000000001,1132,358,12420,20193.1333328
2009+AC0-12+AC0-08,2006.884,179.192,350972.749999999,8337.99999999998,1108,350,10291,17262.9666557
2009+AC0-12+AC0-09,1802.356,187.594,349066.54,7559.8,2054,3355,15376,16614.0666046
2009+AC0-12+AC0-10,2057.256,223.412,348165.79,8595.60000000001,2825,349,7971,16659.26662
2009+AC0-12+AC0-11,1784.462,219.624,351779.21,7388.40000000002,1546,385,15436,15677.6000245
2009+AC0-12+AC0-12,1816.38,248.73,352712.09,7576.20000000001,1087,4120,11251,16559.0333851
2009+AC0-12+AC0-13,2138.81399999999,222.19,352076.54,8877.40000000001,3984,417,8198,16867.9999715
2009+AC0-12+AC0-14,1794.862,151.982,354454.29,7376.00000000001,1090,2280,13178,18067.9000344
2009+AC0-12+AC0-15,1940.116,162.344,354302.18,7940.99999999999,1111,392,10742,15802.3667115
2009+AC0-12+AC0-16,1394.874,154.43,355990.849999999,5750.40000000001,1143,2943,14084,16748.266656
2009+AC0-12+AC0-17,1717.182,148.97,355527.55,6971.40000000001,0,308,8104,11057.9000024
2009+AC0-12+AC0-18,1744.706,160.418,355096.59,7154.4,1195,304,14395,13916.6999632
2009+AC0-12+AC0-19,2204.334,137.608,354145.74,8989.80000000009,1165,2662,11466,16113.4333353
2009+AC0-12+AC0-20,1144.166,122.1,356306.41,4671.99999999997,1237,313,13681,19230.9000407
2009+AC0-12+AC0-21,2034.966,171.948,354829.270000001,8320.8,3293,282,7795,9724.43337699998
2009+AC0-12+AC0-22,1888.022,153.362000000001,353863.35,7726.59999999999,0,285,11473,18868.0999957
2009+AC0-12+AC0-23,1455.2,135.416,355505.71,5934.80000000003,1143,284,15829,15353.0333763
2009+AC0-12+AC0-24,2905.894,203.66,354002.57,11942.8,5184,5575,11205,11621.3333281
2009+AC0-12+AC0-25,2127.648,192.384,350767.15,8823.80000000002,3371,3895,15198,22474.5666132
2009+AC0-12+AC0-26,2183.618,160.884000000001,349150.63,9081.2,1186,4294,14288,13906.7999377
2009+AC0-12+AC0-27,2195.452,207.164,349439.1,9165.2,4218,318,16047,14866.6333338
2009+AC0-12+AC0-28,2094.098,181.668,351039.76,8688.00000000002,2175,2063,12450,19604.8666414
2009+AC0-12+AC0-29,2047.968,242.05,350183.54,8514.2,1260,346,14934,15729.6332884
2009+AC0-12+AC0-30,2451.11,266.794,347115.21,10322.6,5284,4539,10205,22321.8000046
2009+AC0-12+AC0-31,2211.892,186.612,346980.700000001,9218.40000000002,0,387,12484,18544.8333998
2010+AC0-01+AC0-01,1224.252,165.336,349294.639999999,5093.39999999994,2304,327,19409,17068.8666516
2010+AC0-01+AC0-02,1309.268,199.546,352332.84,5489.79999999999,801,298,3558,14215.1999887
2010+AC0-01+AC0-03,2083.454,191.610000000001,350992.12,8703.60000000003,3842,4920,6425,14297.1334066
2010+AC0-01+AC0-04,1604.132,156.404,353806.73,6623.19999999997,0,292,10074,15888.2333558
2010+AC0-01+AC0-05,2219.78,148.936,352110.29,9139.80000000001,1785,293,10812,15631.5333405
2010+AC0-01+AC0-06,1777.18,152.08,353138.129999999,7361.40000000001,1731,3256,16468,18450.333356625
2010+AC0-01+AC0-07,1769.442,115.024,352668.33,7300.40000000001,1198,255,11359,13273.6666582
2010+AC0-01+AC0-08,1797.208,159.78,351942.93,7418.00000000001,0,994,12936,15101.7000482
2010+AC0-01+AC0-09,2336.9,199.4,351172.42,9696.19999999997,2781,4855,12531,16428.4667437
2010+AC0-01+AC0-10,2508.466,227.17,351130.49,10405.9999999999,3564,2032,14734,16578.33333403
2010+AC0-01+AC0-11,1518.684,156.206000000001,354339.52,6242.59999999996,1251,340,14108,22103.7666706
2010+AC0-01+AC0-12,1995.796,202.538,352730.519999999,8265.00000000003,1803,3643,10279,13441.4000143
2010+AC0-01+AC0-13,1995.796,202.538,352730.519999999,8265.00000000003,1803,3643,12509,15308.2666754
2010+AC0-01+AC0-14,2116.224,239.598,352565.09,8804.60000000004,2442,3727,12509,15308.2666754
2010+AC0-01+AC0-15,2196.76,218.29,350965.1,9122.40000000004,1957,2952,12490,16611.4000426
2010+AC0-01+AC0-16,2150.112,242.518,349985.14,8956.40000000001,2605,2415,13546,18157.6666393
2010+AC0-01+AC0-17,1906.556,188.986,349261.93,7950.99999999998,1992,298,13652,17163.2000297
2010+AC0-01+AC0-18,1881.098,191.772,350836.369999999,7807.00000000002,617,295,15044,14441.933277
2010+AC0-01+AC0-19,2433.508,161.754,349953.28,10086.6,2044,653,12981,17458.6333026
2010+AC0-01+AC0-20,2351.728,199.86,349575.03,9807.40000000001,2317,3341,19311,18550.466676
2010+AC0-01+AC0-21,2137.856,185.42,349849.8,8873.2,894,449,14563,18974.4667487
2010+AC0-01+AC0-22,1790.626,156.858,348264.250000001,7463.79999999999,699,352,16451,17836.9333803
2010+AC0-01+AC0-23,2610.33,260.426000000001,346791.15,11038,3154,4086,14512,14280.7666573
2010+AC0-01+AC0-24,2269.42,175.238000000001,348114.49,9511.4,3496,2760,16039,20226.500005009
2010+AC0-01+AC0-25,1930.51,147.674,349774.000000001,7992.00000000003,1368,455,11046,20521.6666656
2010+AC0-01+AC0-26,2067.564,130.93,350408.85,8501.00000000002,526,395,16136,14216.1666709
2010+AC0-01+AC0-27,2760.902,148.762,348459.99,11505.8,2044,6403,16243,17295.400001
2010+AC0-01+AC0-28,2110.234,158.52,350278.61,8731.20000000001,2032,504,18154,19414.0332688
2010+AC0-01+AC0-29,2092.99,147.674,350831.24,8609.2,1488,851,14987,17647.5666969
2010+AC0-01+AC0-30,2842.728,235.996,348594.33,11962.4,3240,7544,18061,14483.1666408
2010+AC0-01+AC0-31,1799.196,171.516,350499.799999999,7491.19999999999,1715,1380,17891,18703.8000538
2010+AC0-02+AC0-01,1693.778,124.784,350829.71,6995.20000000002,1111,367,12569,14322.6000014
2010+AC0-02+AC0-02,2157.432,131.168,350399.26,8853.59999999998,0,382,14623,12128.6333242
2010+AC0-02+AC0-03,2903.014,183.692,349038.83,12052.8,2234,8423,21536,14039.2000166
2010+AC0-02+AC0-04,2316.27,141.848,348625.14,9567.19999999997,1074,532,21130,16596.5667216
2010+AC0-02+AC0-05,2098.892,142.978,348395.42,8748.59999999998,902,474,23743,13255.4999663
2010+AC0-02+AC0-06,2712.986,296.614000000001,347172.580000001,11423.8,4324,2209,18008,15597.5333431
2010+AC0-02+AC0-07,1625.708,162.466,349465.64,6806.60000000002,2736,3837,17857,20826.43336968
2010+AC0-02+AC0-08,2582.238,139.75,348475.360000001,10666.8,1161,431,5546,14976.1333637
2010+AC0-02+AC0-09,2420.932,139.712,350136.529999999,9965.00000000002,1214,410,19764,21681.3000869
2010+AC0-02+AC0-10,1946.878,141.622000000001,349124.39,8080.79999999999,1219,2976,19769,18955.8667043
2010+AC0-02+AC0-11,1369.768,124.15,352097.83,5626.60000000001,0,330,12232,16020.966681
2010+AC0-02+AC0-12,1892.998,132.282,350821.86,7787.6,1241,312,9916,12583.4667005
2010+AC0-02+AC0-13,2351.556,144.794,349760.29,9711.40000000004,1838,5292,15211,14785.9667076
2010+AC0-02+AC0-14,1688.294,124.66,350126.41,6957.79999999999,1223,320,18710,13352.6000029
2010+AC0-02+AC0-15,2097.132,131.27,350563.36,8700.99999999999,3468,332,13208,13387.2333674
2010+AC0-02+AC0-16,1797.756,119.606,351005.42,7413.59999999999,1945,317,16065,15087.2000197
2010+AC0-02+AC0-17,2054.56,119.56,348979.42,8555.40000000001,2294,6636,12820,14880.5999843
2010+AC0-02+AC0-18,1761.156,140.000000000001,350767.000000001,7255.00000000001,965,385,10101,15211.6666644
2010+AC0-02+AC0-19,1953.572,135.15,348058.66,8142.00000000001,2124,397,14884,13118.6000348
2010+AC0-02+AC0-20,1983.728,151.248,348176.11,8273.60000000001,3748,382,14543,15495.5333143
2010+AC0-02+AC0-21,2740.314,167.458,346500.54,11575.2,5905,8142,14470,14462.1333638
2010+AC0-02+AC0-22,1474.036,160.624,346434.47,6213.59999999995,1393,2167,17083,14541.900009
2010+AC0-02+AC0-23,1461.28,168.058,348457.94,6126.60000000001,0,3001,10159,10848.266625
2010+AC0-02+AC0-24,1914.278,150.128,347710.750000001,7953.20000000002,2260,1682,8806,12547.6666058
2010+AC0-02+AC0-25,1880.204,130.878,347015.76,7784.39999999999,0,474,14315,13647.633352
2010+AC0-02+AC0-26,2120.156,139.31,346212.910000001,8840.59999999999,1146,2454,15120,15742.7333104
2010+AC0-02+AC0-27,1765.056,152.39,347824.02,7417.20000000001,3743,441,14821,16914.9333127
2010+AC0-02+AC0-28,711.666,134.068,349297.15,2968.20000000003,0,487,14358,10875.5999826
2010+AC0-03+AC0-01,1298.728,130.076,348224.8,5411.2,1785,471,2952,8422.09999240001
2010+AC0-03+AC0-02,766.905999999999,136.396,348122.96,3204.80000000002,0,424,7115,12274.4666751
2010+AC0-03+AC0-03,935.834,120.934,347344.47,3935.59999999997,0,425,3605,8752.76672289998
2010+AC0-03+AC0-04,682.879999999999,125.954,349908.9,2890.4,0,436,7221,7951.23332319999
2010+AC0-03+AC0-05,1133.726,135.416,350620.29,4703.40000000003,1108,351,2928,8017.33331409999
2010+AC0-03+AC0-06,794.711999999999,139.558,349965.01,3321.60000000002,0,419,5918,11518.4333734
2010+AC0-03+AC0-07,1372.472,133.948,350714.51,5712.00000000002,0,4674,3970,8856.200025
2010+AC0-03+AC0-08,2557.098,252.338,351035.4,10691.2,4214,7645,3679,14521.5333506
2010+AC0-03+AC0-09,1760.112,168.078,350679.600000001,7316.20000000003,846,397,15971,14788.3000249
2010+AC0-03+AC0-10,1822.632,130.298,350734.74,7483.59999999999,1167,375,10893,17199.2000049
2010+AC0-03+AC0-11,1951.09,152.388,349461.28,8120.8,2071,320,14916,13919.1999767
2010+AC0-03+AC0-12,1645.424,148.71,349939.49,6799.99999999999,1691,411,15706,14421.1666623
2010+AC0-03+AC0-13,2383.01,265.362,348475.589999999,9943.20000000001,2848,5534,14076,11245.7333321
2010+AC0-03+AC0-14,1566.714,200.632,348460.29,6616.60000000001,3464,918,17973,13361.8333568
2010+AC0-03+AC0-15,1791.85,164.312,348905.88,7456.79999999999,778,436,7101,14628.899997
2010+AC0-03+AC0-16,1542.65,167.736,347817.71,6423.80000000001,0,457,15053,13597.1666661
2010+AC0-03+AC0-17,2009.13,185.748,347963.520000001,8392.00000000002,1136,5851,10083,15170.8333104
2010+AC0-03+AC0-18,1562.682,166.214,347763.26,6548.20000000001,1147,570,13105,13393.49997858
2010+AC0-03+AC0-19,1663.384,189.478,347651.23,6920.60000000001,0,596,10845,13482.7000114
2010+AC0-03+AC0-20,1670.584,181.872,347455.62,6951.20000000001,0,507,12591,14536.0666734
2010+AC0-03+AC0-21,1781.146,182.048,346936.3,7473.20000000002,1670,3066,13275,14061.0666654
2010+AC0-03+AC0-22,1618.59,171.556,347556.659999999,6749.39999999996,1142,557,12652,12297.7666866
2010+AC0-03+AC0-23,1822.162,186.634,347279.47,7733.40000000002,2892,1153,13859,11418.5000211
2010+AC0-03+AC0-24,1994.752,209.558,346643.529999999,8354.79999999996,1075,5832,13107,13217.3666601
2010+AC0-03+AC0-25,1679.884,186.758000000001,348861.82,6974.19999999997,0,611,12817,13521.8667031
2010+AC0-03+AC0-26,1651.284,205.882,347765.8,6910.20000000001,1078,682,13797,13590.0666804
2010+AC0-03+AC0-27,1847.97,195.092,346194.1,7766.60000000003,1067,3080,12547,13214.4000045
2010+AC0-03+AC0-28,1798.214,260.428,347577.92,7666.40000000002,1083,7895,12483,14169.5000043
2010+AC0-03+AC0-29,1622.738,207.082,347791.08,6806.00000000002,0,636,7118,13874.2333422
2010+AC0-03+AC0-30,1906.454,280.718000000001,347161.85,8116.59999999998,1760,571,15420,10989.6333428
2010+AC0-03+AC0-31,1923.802,201.578,345879.61,8154.59999999999,1067,6313,13765,15678.2333445
2010+AC0-04+AC0-01,1687.44,144.464,348125.99,7025.8,1780,517,12041,12642.3666569
2010+AC0-04+AC0-02,1648.622,152.906,349593.87,6816.19999999998,0,483,14393,11434.0000636
2010+AC0-04+AC0-03,1805.278,206.65,350279.899999999,7446.19999999999,1778,648,13074,13920.0333669
2010+AC0-04+AC0-04,1690.388,238.976000000001,348116.3,7092.99999999998,1097,831,17694,9967.96666189998
2010+AC0-04+AC0-05,1118.82,165.42,350863.41,4707,1755,1436,12687,13558.133302
2010+AC0-04+AC0-06,1825.852,170.614,349551.52,7572.80000000001,1154,613,5503,9952.99997669999
2010+AC0-04+AC0-07,1596.982,184.526,348236.97,6689.39999999997,1077,3440,12476,16187.8666868
2010+AC0-04+AC0-08,1649.22,165.142,348472.56,6852.99999999998,145,669,11362,10737.3666699
2010+AC0-04+AC0-09,1233.35,162.482,349319.35,5141.59999999997,1088,566,13322,13351.0000454
2010+AC0-04+AC0-10,1190.208,179.52,347447.32,5020.20000000001,1044,960,10595,8306.8333559
2010+AC0-04+AC0-11,1603.334,175.276,347749.4,6817.4,5499,554,8933,8899.79998950001
2010+AC0-04+AC0-12,1439.426,157.73,348489.28,5996.59999999999,660,611,8851,11818.2333428
2010+AC0-04+AC0-13,1512.704,171.140000000001,348098.580000001,6324.8,1097,646,11949,10770.4332581
2010+AC0-04+AC0-14,1660.364,179.198000000001,347580.880000001,6979.59999999999,1132,5871,13033,10435.7333098
2010+AC0-04+AC0-15,1872.178,167.336,346827.149999999,7812.6,2526,658,9194,11475.7333501
2010+AC0-04+AC0-16,1562.062,170.38,348468.24,6552.99999999997,2837,592,15667,12351.9666314
2010+AC0-04+AC0-17,1557.712,149.862,347479.45,6549.19999999996,553,3124,12623,9982.3667043
2010+AC0-04+AC0-18,1476.106,148.232,346580.97,6164.4,1104,618,12571,9713.86669629999
2010+AC0-04+AC0-19,1708.594,166.404,347414.139999999,7146.6,1230,4255,12550,10329.7666472
2010+AC0-04+AC0-20,1833.628,175.902,346719.24,7676.99999999998,1388,719,13474,9517.56669089998
2010+AC0-04+AC0-21,1579.914,158.406,348379.259999999,6560.79999999999,0,635,16668,11785.4666678
2010+AC0-04+AC0-22,1460.904,186.65,346674.269999999,6142.99999999999,1062,653,12902,12794.9000514
2010+AC0-04+AC0-23,1180.536,177.164000000001,347922.6,4946.79999999996,0,623,12492,10141.4000029
2010+AC0-04+AC0-24,1518.418,306.838,347783.21,6603,4445,1483,10981,8071.59997910001
2010+AC0-04+AC0-25,1542.742,238.990000000001,346552.67,6510.99999999998,0,2350,8223,11155.9666407
2010+AC0-04+AC0-26,1082.716,166.42,347373.190000001,4563.60000000001,1038,460,7595,15767.3666752
2010+AC0-04+AC0-27,1250.94,162.28,348589.39,5206.79999999996,0,545,7635,8912.26671819999
2010+AC0-04+AC0-28,867.858000000002,182.684,349228.55,3673.60000000001,0,578,8539,11765.0000042
2010+AC0-04+AC0-29,1103.724,173.714,348882.01,4602.39999999997,12,679,6035,7851.3000022
2010+AC0-04+AC0-30,1118.628,208.394,348217.45,4784.99999999997,2695,659,8102,9602.40000729998
2010+AC0-05+AC0-01,1320.158,192.524,346531.92,5659,1984,4885,6969,8320.8000131
2010+AC0-05+AC0-02,2187.90999999999,233.98,346159.08,9248.39999999998,1858,7966,6751,8382.63331990001
2010+AC0-05+AC0-03,1411.302,153.192,341549.63,5988.79999999998,980,534,14454,12187.1666899
2010+AC0-05+AC0-04,1516.96,154.24,339893.32,6483.59999999999,0,1018,11825,10182.7000099
2010+AC0-05+AC0-05,1805.308,129.2,339992.07,7725.79999999999,2969,2194,12007,12257.6666527
2010+AC0-05+AC0-06,1299.25,118.704,339824.32,5503.99999999999,0,301,12183,12742.4666668
2010+AC0-05+AC0-07,1644.004,145.164,341994.09,6934.59999999997,1053,332,10280,11073.1666556
2010+AC0-05+AC0-08,1533.422,173.222,348331.71,6458.79999999998,3569,2435,13602,12413.0666657
2010+AC0-05+AC0-09,1566.51,205.384,347617.91,6679.4,2888,2636,10158,9395.03336810001
2010+AC0-05+AC0-10,1467.892,144.298,347037.71,6134.6,0,403,9945,10639.4999756
2010+AC0-05+AC0-11,1571.368,152.3,349031.630000001,6543.00000000004,1156,345,12893,11168.8666651
2010+AC0-05+AC0-12,2035.418,159.798,348071.94,8481.99999999998,1036,4434,11418,13270.4667152
2010+AC0-05+AC0-13,1554.93,153.934,349860.85,6453.8,2123,1477,16362,12091.63336305
2010+AC0-05+AC0-14,1722.146,159.884,348576.81,7174,1045,334,10546,11769.5000424
2010+AC0-05+AC0-15,1944.772,232.944,348627.91,8221.40000000001,3347,336,16764,10559.4333623
2010+AC0-05+AC0-16,2100.426,164.382,347002.06,8862.4,3361,3922,13670,15059.8666017
2010+AC0-05+AC0-17,1628.182,147.376,347558.79,6801.4,1014,367,11888,15836.0999837
2010+AC0-05+AC0-18,1421.184,149.652,347790.06,5930.40000000002,0,370,15344,10411.3666458
2010+AC0-05+AC0-19,1426.752,151.254,347905.5,6013.79999999999,2122,659,11677,11639.4000014
2010+AC0-05+AC0-20,1153.898,139.14,349129.129999999,4831.6,0,369,9864,11134.2000112
2010+AC0-05+AC0-21,1294.396,167.694,348133.03,5468.79999999999,1073,381,10101,8761.63331439998
2010+AC0-05+AC0-22,2095.772,212.698,344956.47,8865.39999999998,2278,2441,10113,10006.2666583
2010+AC0-05+AC0-23,1487.556,253.1,346594.1,6333.20000000001,864,416,17454,12756.5333299
2010+AC0-05+AC0-24,1341.332,228.04,347090.54,5718.39999999998,1875,2467,9541,13971.5999785
2010+AC0-05+AC0-25,1198.626,203.866,345978.79,5170.99999999998,474,451,7746,10267.5333377
2010+AC0-05+AC0-26,1387.884,241.610000000001,344942.2,6026.39999999999,914,4500,10439,8613.10002557001
2010+AC0-05+AC0-27,1323.342,195.836,345486.17,5632.2,932,443,8530,9187.39999442998
2010+AC0-05+AC0-28,1398.164,162.470000000001,345656.99,5902.6,1020,413,10669,10011.700056425
2010+AC0-05+AC0-29,2049.808,205.612,345890.46,8698.4,4057,400,11616,10253.7333433
2010+AC0-05+AC0-30,1665.7,176.892,346272.5,7058.99999999999,2405,2976,16635,13071.4667136
2010+AC0-05+AC0-31,1340.462,145.874,346593.9,5721.20000000001,1710,2171,9708,12672.6666216
2010+AC0-06+AC0-01,1268.964,136.97,346378,5354.2,970,400,10461,7999.03331085
2010+AC0-06+AC0-02,980.898000000001,129.238,346084.500000001,4198.79999999999,0,656,11858,7921.40003155999
2010+AC0-06+AC0-03,1394.186,164.036,345952.09,5982,2916,451,8454,7238.3000128
2010+AC0-06+AC0-04,1420.554,185.244,346002.68,6052.80000000003,1695,397,12304,7565.43336200002
2010+AC0-06+AC0-05,2009.644,293.99,347184.55,8777.00000000001,10932,1253,12517,9066.90001102999
2010+AC0-06+AC0-06,1746.792,291.185999999999,347647.13,7614.99999999999,7609,574,12223,9086.0666842
2010+AC0-06+AC0-07,1012.082,184.11,348956.71,4367.39999999999,1821,488,11365,9565.1999591
2010+AC0-06+AC0-08,1362.034,198.334000000001,347150.67,5808.6,1513,821,6737,7822.03333949
2010+AC0-06+AC0-09,1534.682,182.534,347308.9,6544.40000000002,2774,4269,11374,8992.56669319999
2010+AC0-06+AC0-10,1215.19,173.226,348040,5171.79999999999,0,474,8255,10280.0333492
2010+AC0-06+AC0-11,1470.672,218.57,347692.74,6353.99999999999,3439,468,10870,8909.1666655
2010+AC0-06+AC0-12,1973.382,271.764,346112.59,8416.00000000001,2705,3657,11728,8876.19998819999
2010+AC0-06+AC0-13,1674.356,253.716,347332.21,7286.40000000002,4922,2516,16185,10342.7000242
2010+AC0-06+AC0-14,1217.984,178.64,347928.24,5203.80000000001,958,473,9096,11371.93337
2010+AC0-06+AC0-15,1223.966,179.096,346900.75,5217.00000000002,0,488,10336,8532.73330680001
2010+AC0-06+AC0-16,1768.092,183.078,346681.99,7464.6,1875,4999,10144,9767.43334090001
2010+AC0-06+AC0-17,1028.018,168.268,346215.01,4393.39999999998,0,488,10336,12258.20002436
2010+AC0-06+AC0-18,1332.316,171.418000000001,346353.71,5682.19999999998,977,454,8510,8135.6333583
2010+AC0-06+AC0-19,1416.22,210.808,348053.24,6068.39999999999,2385,1803,11977,8797.266672
2010+AC0-06+AC0-20,1672.55,144.08,346043.28,7091.2,1021,4195,9554,9861.66669364
2010+AC0-06+AC0-21,1660.89,169.68,346973.75,7124.6,3824,3525,12337,10322.8333217
2010+AC0-06+AC0-22,1520.588,209.434,346586.29,6597.60000000001,968,6176,11179,9153.5000256
2010+AC0-06+AC0-23,1442.064,296.482000000001,345597.96,6311.8,5740,1500,9230,8969.13336477499
2010+AC0-06+AC0-24,1095.78,230.782000000001,346765.66,4715.39999999998,973,883,10188,6606.39999506001
2010+AC0-06+AC0-25,1099.438,218.734,346363.99,4782.39999999998,0,689,8090,8316.999962
2010+AC0-06+AC0-26,981.619999999999,294.49,347752.600000001,4323.80000000001,921,1221,10466,7168.96667331
2010+AC0-06+AC0-27,1139.964,304.71,345524.37,5018.8,2665,764,7939,6279.33329005
2010+AC0-06+AC0-28,1471.34,280.887999999999,346217.78,6296.39999999998,0,809,7690,7880.40000336001
2010+AC0-06+AC0-29,1368.808,322.904000000001,346089.42,5994.80000000001,1746,1979,12516,11197.33337938
2010+AC0-06+AC0-30,1384.136,238.588,346479.779999999,5894.99999999999,398,806,8281,10807.46671806
2010+AC0-07+AC0-01,1349.002,288.452,344612.47,5834.79999999999,877,921,5214,16650.93340115
2010+AC0-07+AC0-02,1140.928,297.298000000001,345067.37,5032.79999999999,822,932,7438,13247.3665963
2010+AC0-07+AC0-03,1120.074,314.906,347524.24,4926.60000000001,0,968,6337,10924.4666673
2010+AC0-07+AC0-04,1538.088,280.146000000001,346081.63,6569.00000000003,860,804,6151,11548.8999546
2010+AC0-07+AC0-05,1113.99,233.846,347302.89,4797.20000000001,841,837,6597,17373.8000482
2010+AC0-07+AC0-06,1005.934,192.292,346362.77,4328.20000000002,0,771,6913,9975.49998787501
2010+AC0-07+AC0-07,834.788,209.536,346546.73,3667.2,879,760,8451,7543.5666744
2010+AC0-07+AC0-08,1212.652,246.894,346037.940000001,5226.40000000001,857,1350,5762,6512.13336024001
2010+AC0-07+AC0-09,1083.478,314.074,346741.21,4785.39999999998,0,625,8459,9544.86668426
2010+AC0-07+AC0-10,1154.504,281.282,345690.030000001,5054.80000000003,907,1240,5356,12076.9666191
2010+AC0-07+AC0-11,1193.572,302.624000000001,345274.49,5253.20000000002,848,594,8921,8173.73334240002
2010+AC0-07+AC0-12,1109.574,285.912,345914.85,4892,1724,646,7781,10669.8666525
2010+AC0-07+AC0-13,1382.114,287.722,346312.5,6106.19999999999,2273,2826,6444,9678.90000929999
2010+AC0-07+AC0-14,1409.472,248.48,346092.36,6135.2,1064,598,7894,10042.2333732
2010+AC0-07+AC0-15,1634.358,192.38,346134.02,6894.19999999999,1071,2179,7575,14254.20000578
2010+AC0-07+AC0-16,820.056,196.728000000001,347262.26,3581.4,0,568,8203,15786.3000167
2010+AC0-07+AC0-17,806.352,181.35,347305.26,3490.79999999997,0,541,3854,9245.60001646
2010+AC0-07+AC0-18,812.038,169.93,347688.29,3481.39999999998,0,498,6094,6804.20003481001
2010+AC0-07+AC0-19,801.158,192.498,348263.36,3448.79999999998,0,549,3943,9092.96667441002
2010+AC0-07+AC0-20,855.824000000001,218.46,347974.54,3698.59999999999,9,550,6105,6698.63337255999
2010+AC0-07+AC0-21,1064.166,244.246,348077.96,4614.99999999998,2030,585,5178,8526.73332937001
2010+AC0-07+AC0-22,1164.446,311.284000000001,347313.29,5041.6,0,2151,6178,8943.10001886
2010+AC0-07+AC0-23,1176.158,285.280000000001,345431.4,5073.59999999996,897,2106,5604,11652.4333361
2010+AC0-07+AC0-24,921.668000000002,285.854000000001,346027.490000001,4011.99999999999,0,2096,8295,8304.63332473003
2010+AC0-07+AC0-25,1130.41,258.166,346002.45,4850.79999999999,0,3732,3892,9373.13331243001
2010+AC0-07+AC0-26,884.15,177.86,346950.19,3827.99999999997,0,2246,7549,7559.16665681998
2010+AC0-07+AC0-27,952.359999999998,174.73,345067.34,4070.79999999996,907,523,4147,8342.833364505
2010+AC0-07+AC0-28,862.654,182.866,346041.01,3720.19999999994,801,544,4042,10400.6666698
2010+AC0-07+AC0-29,549.103999999999,177.266,346153.73,2433.19999999997,0,537,7232,5800.56667474001
2010+AC0-07+AC0-30,551.260000000001,172.854,345670.68,2440.99999999996,0,534,4158,4456.73333076
2010+AC0-07+AC0-31,554.616000000001,181.73,345140.43,2470.99999999997,0,548,4087,4566.66665973001
2010+AC0-08+AC0-01,555.663999999999,184.490000000001,345313.88,2477.59999999997,0,558,4272,4423.59998205
2010+AC0-08+AC0-02,549.482,183.244,346892.19,2449.19999999998,0,536,4263,4440.06664814999
2010+AC0-08+AC0-03,615.212000000001,177.116000000001,347762.450000001,2668.39999999999,0,527,4191,4431.03335401
2010+AC0-08+AC0-04,543.356,179.432,347613.05,2407.99999999997,0,532,4096,5630.53330706001
2010+AC0-08+AC0-05,533.476,173.68,348277.52,2353.79999999997,0,517,4116,4407.93335938
2010+AC0-08+AC0-06,524.746000000001,164.584,346972.66,2309.19999999998,0,507,4013,4361.26668062001
